股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
300001,特锐德,创业板,2022-08-20,18.35,-3.62,-0.69,166042,310329280.9,4.46,19.18,18.33,19.11,1.67,电网设备,山东板块,279.59,3.16
300002,神州泰岳,创业板,2022-08-20,4.35,-1.14,-0.05,375329,166616794.94,3.41,4.5,4.35,4.41,2.24,游戏,北京板块,33.81,1.95
300003,乐普医疗,创业板,2022-08-20,17.49,-0.79,-0.14,73246,128828754.89,1.64,17.75,17.46,17.68,0.48,医疗器械,北京板块,14.47,2.82
300004,南风股份,创业板,2022-08-20,6.88,-2.69,-0.19,83664,58632411.0,6.22,7.3,6.86,7.06,1.75,专用设备,广东板块,244.89,1.96
300005,探路者,创业板,2022-08-20,7.76,2.11,0.16,112768,87368103.78,4.21,7.84,7.52,7.64,1.28,纺织服装,北京板块,208.53,3.16
300006,莱美药业,创业板,2022-08-20,4.13,0.0,0.0,87206,36107213.97,1.45,4.17,4.11,4.13,1.07,化学制药,重庆板块,-41.29,2.05
300007,汉威科技,创业板,2022-08-20,22.09,-7.07,-1.68,250780,575202751.19,9.38,24.13,21.9,23.77,8.94,仪器仪表,河南板块,34.78,2.92
300008,天海防务,创业板,2022-08-20,4.5,-0.88,-0.04,548662,249813611.94,3.52,4.64,4.48,4.57,3.83,船舶制造,上海板块,340.42,4.62
300009,安科生物,创业板,2022-08-20,9.27,-0.86,-0.08,141148,131054764.5,1.82,9.36,9.19,9.19,1.2,生物制品,安徽板块,21.96,5.66
300010,豆神教育,创业板,2022-08-20,3.75,4.46,0.16,1473389,558793629.16,10.86,3.95,3.56,3.57,19.87,教育,北京板块,-19.01,59.42
300011,鼎汉技术,创业板,2022-08-20,6.58,-0.9,-0.06,153521,101420696.24,2.86,6.72,6.53,6.69,3.07,交运设备,北京板块,-26.97,2.53
300012,华测检测,创业板,2022-08-20,20.17,0.0,0.0,61758,124779820.35,1.74,20.38,20.03,20.18,0.41,专业服务,广东板块,70.7,7.47
300013,新宁物流,创业板,2022-08-20,4.99,-0.2,-0.01,253355,127982699.85,3.6,5.14,4.96,4.97,5.68,物流行业,河南板块,-348.85,120.38
300014,亿纬锂能,创业板,2022-08-20,110.8,-2.06,-2.33,274966,3072711377.41,3.92,114.44,110.0,114.01,1.49,电池,广东板块,100.92,11.69
300015,爱尔眼科,创业板,2022-08-20,28.37,-1.08,-0.31,287895,816528677.21,2.27,28.65,28.0,28.65,0.5,医疗服务,湖南板块,81.81,17.32
300016,北陆药业,创业板,2022-08-20,7.12,-0.42,-0.03,22840,16382625.97,1.82,7.25,7.12,7.15,0.56,化学制药,北京板块,22.3,2.03
300017,网宿科技,创业板,2022-08-20,5.31,-0.56,-0.03,264181,141292230.72,2.25,5.42,5.3,5.36,1.16,互联网服务,上海板块,74.71,1.47
300018,中元股份,创业板,2022-08-20,7.79,11.13,0.78,768332,579171169.32,14.84,7.99,6.95,7.0,18.97,电网设备,湖北板块,-40.56,3.24
300019,硅宝科技,创业板,2022-08-20,21.53,-4.27,-0.96,86127,188571007.0,4.27,22.49,21.53,22.47,2.67,化学制品,四川板块,40.95,4.07
300020,银江技术,创业板,2022-08-20,7.62,-1.93,-0.15,156448,121253989.88,3.22,7.87,7.62,7.77,2.49,互联网服务,浙江板块,24.98,1.44
300021,大禹节水,创业板,2022-08-20,5.62,2.18,0.12,340344,191004197.18,3.27,5.7,5.52,5.55,5.3,农牧饲渔,甘肃板块,74.5,2.72
300022,吉峰科技,创业板,2022-08-20,4.75,-0.63,-0.03,60479,28995896.0,2.72,4.85,4.72,4.79,1.74,工程机械,四川板块,-216.64,23.07
300023,宝德退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300024,机器人,创业板,2022-08-20,11.43,-3.54,-0.42,758112,894061620.61,6.33,12.15,11.4,11.91,5.03,通用设备,辽宁板块,-75.9,4.31
300025,华星创业,创业板,2022-08-20,5.5,-3.17,-0.18,76743,42951509.92,5.99,5.8,5.46,5.68,1.79,通信服务,浙江板块,-410.09,4.38
300026,红日药业,创业板,2022-08-20,5.99,0.34,0.02,385297,231576469.58,1.34,6.05,5.97,5.98,1.44,中药,天津板块,18.88,2.28
300027,华谊兄弟,创业板,2022-08-20,2.69,-0.37,-0.01,269262,73580751.09,2.96,2.77,2.69,2.7,1.2,文化传媒,浙江板块,-14.15,3.4
300028,金亚退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300029,ST天龙,创业板,2022-08-20,12.99,8.43,1.01,283230,363340641.5,19.37,13.98,11.66,12.0,14.13,光伏设备,江苏板块,20.01,55.45
300030,阳普医疗,创业板,2022-08-20,7.02,-0.57,-0.04,21590,15201450.0,2.27,7.14,6.98,7.08,0.85,医疗器械,广东板块,-14.39,2.28
300031,宝通科技,创业板,2022-08-20,19.57,1.98,0.38,286974,575890990.31,8.75,20.83,19.15,19.2,8.45,游戏,江苏板块,29.31,2.1
300032,金龙机电,创业板,2022-08-20,6.54,-1.65,-0.11,297512,195938211.0,4.06,6.75,6.48,6.65,3.7,消费电子,浙江板块,107.09,4.55
300033,同花顺,创业板,2022-08-20,85.31,-1.46,-1.26,28111,242266718.82,2.21,87.22,85.31,86.69,1.03,软件开发,浙江板块,102.48,8.16
300034,钢研高纳,创业板,2022-08-20,50.78,-1.87,-0.97,30844,159004830.01,3.63,52.39,50.51,51.92,0.68,有色金属,北京板块,100.51,8.7
300035,中科电气,创业板,2022-08-20,28.95,-6.46,-2.0,242739,719386251.9,8.01,31.36,28.88,31.2,4.55,非金属材料,湖南板块,40.61,4.51
300036,超图软件,创业板,2022-08-20,17.52,-1.46,-0.26,80516,143660432.66,3.54,18.15,17.52,17.78,1.87,软件开发,北京板块,-86.42,2.78
300037,新宙邦,创业板,2022-08-20,47.96,-4.02,-2.01,129041,627934990.88,4.5,50.1,47.85,49.72,2.41,电池,广东板块,17.4,5.12
300038,数知退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300039,上海凯宝,创业板,2022-08-20,5.7,-1.04,-0.06,115672,66327655.6,1.91,5.79,5.68,5.77,1.26,中药,上海板块,36.01,1.35
300040,九洲集团,创业板,2022-08-20,8.16,-0.97,-0.08,182666,148680388.08,2.91,8.26,8.02,8.2,3.95,电网设备,黑龙江,28.63,1.81
300041,回天新材,创业板,2022-08-20,22.78,-4.29,-1.02,192340,446672433.74,5.5,24.0,22.69,23.8,5.59,化学制品,湖北板块,26.94,4.18
300042,朗科科技,创业板,2022-08-20,13.0,-2.62,-0.35,34940,46159985.43,4.42,13.55,12.96,13.35,2.0,计算机设备,广东板块,57.99,2.29
300043,星辉娱乐,创业板,2022-08-20,3.09,0.65,0.02,252842,79056200.2,3.58,3.17,3.06,3.08,2.7,游戏,广东板块,-100.85,1.83
300044,赛为智能,创业板,2022-08-20,4.85,-4.9,-0.25,977334,478441951.98,6.27,5.09,4.77,5.03,14.6,互联网服务,广东板块,215.26,3.6
300045,华力创通,创业板,2022-08-20,8.08,-3.46,-0.29,105984,87295561.96,4.54,8.46,8.08,8.37,2.39,计算机设备,北京板块,781.26,2.92
300046,台基股份,创业板,2022-08-20,19.89,-3.63,-0.75,184266,382060624.6,8.87,21.63,19.8,20.5,7.79,半导体,湖北板块,112.22,4.49
300047,天源迪科,创业板,2022-08-20,7.02,-0.85,-0.06,233016,165574735.82,2.68,7.2,7.01,7.1,4.35,软件开发,广东板块,72.49,1.35
300048,合康新能,创业板,2022-08-20,6.96,-1.14,-0.08,341059,241625678.86,4.26,7.25,6.95,7.16,3.08,专用设备,北京板块,617.99,4.19
300049,福瑞股份,创业板,2022-08-20,18.7,0.38,0.07,93777,174483294.5,2.58,18.84,18.36,18.65,4.07,医疗器械,内蒙古,142.28,3.22
300050,世纪鼎利,创业板,2022-08-20,4.23,-1.4,-0.06,86167,37057705.0,3.5,4.38,4.23,4.3,1.72,通信服务,广东板块,86.02,2.33
300051,三五互联,创业板,2022-08-20,6.06,-0.66,-0.04,42379,26074290.13,3.44,6.26,6.05,6.09,1.16,游戏,福建板块,-80.35,10.46
300052,中青宝,创业板,2022-08-20,23.59,2.17,0.5,480198,1166731380.05,9.01,25.17,23.09,23.09,18.38,游戏,广东板块,355.74,9.54
300053,欧比特,创业板,2022-08-20,8.86,-2.96,-0.27,214401,192907477.06,5.26,9.28,8.8,9.05,3.39,半导体,广东板块,194.51,2.02
300054,鼎龙股份,创业板,2022-08-20,24.27,-1.7,-0.42,222679,549317243.63,5.83,25.59,24.15,24.9,3.03,电子化学品,湖北板块,59.02,5.79
300055,万邦达,创业板,2022-08-20,10.1,-1.37,-0.14,37114,37667034.98,1.66,10.24,10.07,10.22,0.6,环保行业,北京板块,78.34,1.59
300056,中创环保,创业板,2022-08-20,10.28,5.11,0.5,299591,303934621.46,7.98,10.47,9.69,9.8,7.77,环保行业,福建板块,235.31,7.76
300057,万顺新材,创业板,2022-08-20,11.93,-8.02,-1.04,539373,658268930.7,8.25,12.95,11.88,12.95,10.61,有色金属,广东板块,37.75,2.28
300058,蓝色光标,创业板,2022-08-20,6.2,-0.32,-0.02,966172,611523931.74,4.02,6.44,6.19,6.21,4.16,文化传媒,北京板块,118.14,1.65
300059,东方财富,创业板,2022-08-20,22.9,-0.82,-0.19,1076958,2484891016.01,1.78,23.3,22.89,23.12,0.97,互联网服务,上海板块,34.05,4.95
300061,旗天科技,创业板,2022-08-20,7.46,0.54,0.04,226191,170628092.0,3.64,7.69,7.42,7.49,3.99,文化传媒,上海板块,124.4,4.12
300062,中能电气,创业板,2022-08-20,8.24,-2.37,-0.2,468578,387879049.09,4.74,8.5,8.1,8.32,12.37,电网设备,福建板块,108.28,3.79
300063,天龙集团,创业板,2022-08-20,3.98,0.25,0.01,146562,59066615.5,2.77,4.07,3.96,3.96,2.38,文化传媒,广东板块,40.04,2.1
300064,金刚退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300065,海兰信,创业板,2022-08-20,12.47,-0.87,-0.11,217430,272942758.7,3.82,12.8,12.32,12.61,3.74,通信设备,北京板块,-70.74,4.58
300066,三川智慧,创业板,2022-08-20,6.61,-2.36,-0.16,191832,128064251.45,3.25,6.81,6.59,6.8,1.91,仪器仪表,江西板块,50.49,3.35
300067,安诺其,创业板,2022-08-20,3.67,-0.54,-0.02,70285,25974305.74,1.9,3.74,3.67,3.68,0.91,化学制品,上海板块,30.94,1.66
300068,南都电源,创业板,2022-08-20,26.95,-1.25,-0.34,761273,2075387023.13,6.3,28.12,26.4,27.71,9.13,电池,浙江板块,12.17,4.47
300069,金利华电,创业板,2022-08-20,19.3,-1.88,-0.37,8651,16807512.0,3.2,19.88,19.25,19.67,0.74,电网设备,山西板块,317.97,8.49
300070,碧水源,创业板,2022-08-20,5.58,1.45,0.08,330384,183522301.39,1.82,5.59,5.49,5.5,1.21,环保行业,北京板块,134.46,0.8
300071,福石控股,创业板,2022-08-20,3.2,-1.23,-0.04,126950,41221873.02,3.7,3.32,3.2,3.24,1.43,文化传媒,北京板块,32.3,59.78
300072,海新能科,创业板,2022-08-20,5.06,-0.39,-0.02,240184,122106753.42,2.56,5.16,5.03,5.07,1.03,化学制品,北京板块,-16.85,1.56
300073,当升科技,创业板,2022-08-20,85.03,-3.22,-2.83,96717,830119001.36,3.48,87.9,84.84,87.85,1.99,电池,北京板块,27.82,4.48
300074,华平股份,创业板,2022-08-20,4.0,0.25,0.01,112985,45780847.0,3.26,4.11,3.98,3.98,2.13,软件开发,上海板块,-184.18,1.86
300075,数字政通,创业板,2022-08-20,16.62,1.59,0.26,264052,442793474.85,6.3,17.36,16.33,16.39,6.65,软件开发,北京板块,54.26,2.34
300076,GQY视讯,创业板,2022-08-20,5.18,1.37,0.07,188222,99100776.42,5.09,5.38,5.12,5.15,4.8,光学光电子,浙江板块,-443.05,2.15
300077,国民技术,创业板,2022-08-20,17.86,-3.3,-0.61,258448,470884813.6,5.47,18.81,17.8,18.35,4.64,半导体,广东板块,170.04,6.12
300078,思创医惠,创业板,2022-08-20,5.23,-1.32,-0.07,116039,61808921.45,3.4,5.41,5.23,5.3,1.5,互联网服务,浙江板块,36.59,2.26
300079,数码视讯,创业板,2022-08-20,5.71,-1.38,-0.08,589080,344907659.03,5.01,5.98,5.69,5.84,4.65,互联网服务,北京板块,623.99,2.05
300080,易成新能,创业板,2022-08-20,6.29,-4.7,-0.31,485794,310546010.58,5.45,6.65,6.29,6.61,4.14,通用设备,河南板块,92.97,2.67
300081,恒信东方,创业板,2022-08-20,10.14,15.1,1.33,1690353,1712675885.33,16.69,10.57,9.1,9.19,34.2,通信服务,北京板块,-49.12,2.88
300082,奥克股份,创业板,2022-08-20,10.66,-2.11,-0.23,52171,56277105.0,2.75,10.95,10.65,10.92,0.77,化学原料,辽宁板块,18.17,2.18
300083,创世纪,创业板,2022-08-20,11.52,-2.37,-0.28,276507,325236332.96,4.92,12.06,11.48,11.83,2.09,消费电子,广东板块,26.4,5.26
300084,海默科技,创业板,2022-08-20,5.0,-0.99,-0.05,94912,48119121.0,3.96,5.2,5.0,5.08,2.88,采掘行业,甘肃板块,-18.08,1.95
300085,银之杰,创业板,2022-08-20,10.72,-0.09,-0.01,60043,64566168.8,2.24,10.88,10.64,10.65,1.15,软件开发,广东板块,-56.62,8.55
300086,康芝药业,创业板,2022-08-20,6.22,-1.27,-0.08,104753,65749857.24,1.9,6.34,6.22,6.29,2.4,化学制药,海南板块,-15.13,1.92
300087,荃银高科,创业板,2022-08-20,15.55,1.17,0.18,156094,241505882.42,2.08,15.61,15.29,15.4,2.44,农牧饲渔,安徽板块,128.85,7.77
300088,长信科技,创业板,2022-08-20,8.1,-3.57,-0.3,1714979,1420092591.36,5.48,8.54,8.08,8.37,7.02,光学光电子,安徽板块,27.41,2.57
300089,*ST文化,创业板,2022-08-20,4.17,1.46,0.06,71540,30374250.0,8.76,4.43,4.07,4.19,1.76,教育,广东板块,-23.74,-6.53
300090,盛运退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300091,金通灵,创业板,2022-08-20,4.77,-2.45,-0.12,492518,236661496.77,3.89,4.94,4.75,4.89,4.6,通用设备,江苏板块,245.7,2.17
300092,科新机电,创业板,2022-08-20,11.19,-3.62,-0.42,47034,53330288.64,4.57,11.71,11.18,11.6,2.81,通用设备,四川板块,22.32,3.31
300093,金刚玻璃,创业板,2022-08-20,58.2,-1.1,-0.65,140229,829265919.88,8.6,62.04,56.98,61.11,6.51,玻璃玻纤,甘肃板块,-100.08,44.85
300094,国联水产,创业板,2022-08-20,5.16,1.78,0.09,497966,257837973.08,3.16,5.24,5.08,5.09,5.63,农牧饲渔,广东板块,124.35,2.21
300095,华伍股份,创业板,2022-08-20,12.26,-1.61,-0.2,160919,197769079.06,3.53,12.55,12.11,12.49,4.83,通用设备,江西板块,23.12,2.41
300096,易联众,创业板,2022-08-20,6.42,-1.38,-0.09,47418,30882976.0,3.07,6.62,6.42,6.49,1.26,互联网服务,福建板块,-9.94,5.23
300097,智云股份,创业板,2022-08-20,7.22,-3.99,-0.3,160320,118295614.9,5.32,7.6,7.2,7.58,5.94,专用设备,辽宁板块,-11.32,2.89
300098,高新兴,创业板,2022-08-20,4.23,0.71,0.03,593147,252449284.23,4.05,4.35,4.18,4.21,4.07,软件开发,广东板块,-22.72,2.24
300099,精准信息,创业板,2022-08-20,7.32,-2.92,-0.22,130036,96718584.44,4.24,7.64,7.32,7.61,2.56,专用设备,山东板块,44.49,2.53
300100,双林股份,创业板,2022-08-20,9.63,-5.77,-0.59,187155,183731975.0,7.05,10.34,9.62,10.23,4.91,汽车零部件,浙江板块,42.68,1.87
300101,振芯科技,创业板,2022-08-20,26.38,2.25,0.58,155659,410357624.07,4.38,26.68,25.55,26.05,2.79,通信设备,四川板块,54.61,11.63
300102,乾照光电,创业板,2022-08-20,7.79,-3.23,-0.26,310264,247456974.0,5.47,8.19,7.75,8.1,4.35,光学光电子,福建板块,-244.27,1.73
300103,达刚控股,创业板,2022-08-20,8.42,-1.52,-0.13,13468,11442251.0,2.22,8.61,8.42,8.52,0.55,专用设备,陕西板块,-172.2,2.5
300104,乐视退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300105,龙源技术,创业板,2022-08-20,6.99,-1.69,-0.12,122355,85817208.79,3.38,7.17,6.93,7.16,2.38,电源设备,山东板块,-124.09,2.01
300106,西部牧业,创业板,2022-08-20,8.58,-0.12,-0.01,43504,37655407.0,1.75,8.72,8.57,8.6,2.06,农牧饲渔,新疆板块,198.43,3.05
300107,建新股份,创业板,2022-08-20,6.19,2.82,0.17,218243,136905555.89,4.82,6.45,6.16,6.18,6.47,化学制品,河北板块,48.37,2.4
300108,*ST吉药,创业板,2022-08-20,2.24,3.23,0.07,303639,68000423.44,5.53,2.28,2.16,2.16,6.83,中药,吉林板块,-7.15,-3.14
300109,新开源,创业板,2022-08-20,22.45,-0.22,-0.05,97790,219940633.01,4.36,23.13,22.15,22.6,3.4,化学制品,河南板块,59.43,2.44
300110,华仁药业,创业板,2022-08-20,4.73,-3.27,-0.16,563762,271227488.27,4.29,4.93,4.72,4.85,4.78,化学制药,山东板块,37.73,2.31
300111,向日葵,创业板,2022-08-20,3.29,-2.95,-0.1,312415,104046352.96,3.24,3.39,3.28,3.36,2.8,化学制药,浙江板块,-132.09,13.16
300112,万讯自控,创业板,2022-08-20,11.94,-4.02,-0.5,201206,241736363.67,5.06,12.39,11.76,12.31,8.79,仪器仪表,广东板块,105.55,3.24
300113,顺网科技,创业板,2022-08-20,14.55,8.18,1.1,304212,429578945.08,9.07,14.68,13.46,13.56,6.29,游戏,浙江板块,80.6,4.27
300114,中航电测,创业板,2022-08-20,11.96,-1.73,-0.21,69305,83728911.32,2.63,12.27,11.95,12.11,1.17,仪器仪表,陕西板块,69.77,3.32
300115,长盈精密,创业板,2022-08-20,15.79,0.57,0.09,586864,925269200.72,4.78,16.2,15.45,16.1,4.91,消费电子,广东板块,-24.28,3.5
300116,保力新,创业板,2022-08-20,2.11,-0.94,-0.02,1165997,249966703.13,3.29,2.18,2.11,2.13,2.92,电池,陕西板块,-115.7,19.96
300117,嘉寓股份,创业板,2022-08-20,4.87,-3.37,-0.17,584019,287670557.39,3.97,5.06,4.86,5.01,8.15,装修建材,北京板块,11.07,19.51
300118,东方日升,创业板,2022-08-20,33.87,-6.2,-2.24,680409,2366182472.98,8.58,36.86,33.76,36.61,9.69,光伏设备,浙江板块,35.87,3.51
300119,瑞普生物,创业板,2022-08-20,17.71,-1.12,-0.2,16825,29962584.9,1.51,17.97,17.7,17.88,0.53,农药兽药,天津板块,28.7,2.11
300120,经纬辉开,创业板,2022-08-20,8.12,-3.22,-0.27,150508,123938915.15,4.41,8.46,8.09,8.43,3.91,光学光电子,天津板块,34.59,1.49
300121,阳谷华泰,创业板,2022-08-20,12.71,-4.22,-0.56,89369,115450931.75,4.67,13.33,12.71,13.2,2.48,橡胶制品,山东板块,10.49,2.36
300122,智飞生物,创业板,2022-08-20,93.12,0.34,0.32,96026,885751591.89,2.94,93.58,90.85,92.52,1.04,生物制品,重庆板块,19.37,8.0
300123,亚光科技,创业板,2022-08-20,7.07,-0.14,-0.01,247228,176573016.42,2.97,7.27,7.06,7.07,2.5,船舶制造,湖南板块,-32.66,1.87
300124,汇川技术,创业板,2022-08-20,62.4,-4.03,-2.62,127777,811774498.46,5.04,65.61,62.33,65.59,0.56,电子元件,广东板块,57.38,10.39
300125,聆达股份,创业板,2022-08-20,28.66,-5.47,-1.66,356242,1029088384.27,10.82,31.28,28.0,31.01,13.51,电力行业,辽宁板块,-69.01,11.94
300126,锐奇股份,创业板,2022-08-20,6.47,-2.12,-0.14,31733,20656094.0,3.63,6.66,6.42,6.61,1.51,通用设备,上海板块,353.85,1.77
300127,银河磁体,创业板,2022-08-20,18.26,-6.07,-1.18,93670,175643531.0,5.76,19.36,18.24,19.35,4.11,小金属,四川板块,40.29,4.66
300128,锦富技术,创业板,2022-08-20,3.85,-3.02,-0.12,193503,75932480.0,4.28,4.02,3.85,3.99,1.77,光学光电子,江苏板块,154.49,4.61
300129,泰胜风能,创业板,2022-08-20,9.25,-1.8,-0.17,186836,172927349.0,3.18,9.46,9.16,9.41,3.24,风电设备,上海板块,34.62,2.26
300130,新国都,创业板,2022-08-20,13.92,-1.76,-0.25,161472,228473428.24,3.46,14.4,13.91,14.28,4.38,计算机设备,广东板块,17.98,2.48
300131,英唐智控,创业板,2022-08-20,6.91,0.0,0.0,544352,382387841.19,4.92,7.16,6.82,6.95,5.72,消费电子,广东板块,68.17,4.39
300132,青松股份,创业板,2022-08-20,6.03,-1.31,-0.08,79191,48021897.21,2.62,6.16,6.0,6.11,1.61,美容护理,福建板块,-12.73,1.5
300133,华策影视,创业板,2022-08-20,4.74,0.21,0.01,250660,120163972.94,3.17,4.86,4.71,4.72,1.55,文化传媒,浙江板块,19.77,1.37
300134,大富科技,创业板,2022-08-20,8.64,-1.71,-0.15,76600,67638751.96,4.32,9.0,8.62,8.81,1.08,通信设备,安徽板块,-57.75,1.5
300135,宝利国际,创业板,2022-08-20,2.62,-0.76,-0.02,74018,19544185.0,2.65,2.68,2.61,2.66,1.04,化学制品,江苏板块,-24.71,2.11
300136,信维通信,创业板,2022-08-20,17.91,-2.29,-0.42,196542,357234658.04,3.87,18.61,17.9,18.32,2.39,消费电子,广东板块,47.1,2.84
300137,先河环保,创业板,2022-08-20,6.08,-0.16,-0.01,29514,17990720.84,0.99,6.13,6.07,6.09,0.63,环保行业,河北板块,148.87,1.63
300138,晨光生物,创业板,2022-08-20,15.18,1.95,0.29,63926,97214570.39,4.3,15.5,14.86,14.92,1.5,农牧饲渔,河北板块,18.91,2.87
300139,晓程科技,创业板,2022-08-20,9.39,-3.49,-0.34,110737,105840134.28,4.11,9.78,9.38,9.73,4.76,半导体,北京板块,-12.82,2.58
300140,中环装备,创业板,2022-08-20,7.65,-1.8,-0.14,98321,75921938.56,3.47,7.91,7.64,7.82,2.32,环保行业,陕西板块,-178.89,2.23
300141,和顺电气,创业板,2022-08-20,10.46,-2.61,-0.28,42464,44783415.57,2.89,10.75,10.44,10.7,2.3,电网设备,江苏板块,-278.66,3.97
300142,沃森生物,创业板,2022-08-20,44.62,6.04,2.54,325748,1426381596.55,6.89,44.8,41.9,42.05,2.1,生物制品,云南板块,84.89,7.98
300143,盈康生命,创业板,2022-08-20,12.76,0.55,0.07,111401,143230536.54,4.73,13.13,12.53,12.64,2.04,医疗服务,山东板块,84.98,4.55
300144,宋城演艺,创业板,2022-08-20,12.48,0.16,0.02,124165,154654088.98,1.04,12.53,12.4,12.47,0.54,旅游酒店,浙江板块,-211.42,4.35
300145,中金环境,创业板,2022-08-20,2.89,-0.69,-0.02,187984,54776467.88,2.06,2.95,2.89,2.95,1.06,通用设备,浙江板块,25.43,2.65
300146,汤臣倍健,创业板,2022-08-20,17.05,-2.68,-0.47,149388,257255024.75,2.74,17.48,17.0,17.42,1.47,食品饮料,广东板块,13.83,2.79
300147,香雪制药,创业板,2022-08-20,5.49,-0.54,-0.03,60051,33165296.0,1.27,5.56,5.49,5.53,0.91,中药,广东板块,-16.69,1.26
300148,天舟文化,创业板,2022-08-20,3.4,1.19,0.04,340057,116826725.1,4.76,3.49,3.33,3.39,4.39,游戏,湖南板块,-120.84,1.92
300149,睿智医药,创业板,2022-08-20,11.12,-1.16,-0.13,22750,25549530.0,3.02,11.45,11.11,11.21,0.46,医疗服务,广东板块,146.7,2.82
300150,世纪瑞尔,创业板,2022-08-20,4.14,-1.19,-0.05,47958,20175829.0,3.58,4.29,4.14,4.22,0.94,互联网服务,北京板块,-41.31,1.28
300151,昌红科技,创业板,2022-08-20,19.9,-4.51,-0.94,129284,260041896.18,5.04,20.85,19.8,20.85,4.07,专用设备,广东板块,71.19,9.4
300152,科融环境,创业板,2022-08-20,3.8,-1.3,-0.05,132942,50553095.83,3.38,3.9,3.77,3.89,1.87,环保行业,河北板块,346.44,5.57
300153,科泰电源,创业板,2022-08-20,9.62,-2.83,-0.28,142848,138859708.0,3.74,9.95,9.58,9.87,4.5,电源设备,上海板块,164.0,4.03
300154,瑞凌股份,创业板,2022-08-20,6.54,-3.11,-0.21,37626,24929765.0,4.0,6.78,6.51,6.75,1.18,通用设备,广东板块,48.93,1.93
300155,安居宝,创业板,2022-08-20,5.84,2.28,0.13,137031,81349607.27,7.88,6.16,5.71,5.71,4.15,计算机设备,广东板块,384.29,2.35
300156,神雾退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300157,恒泰艾普,创业板,2022-08-20,3.8,-0.78,-0.03,142254,54907236.17,3.92,3.95,3.8,3.88,2.01,采掘行业,北京板块,-14.22,23.99
300158,振东制药,创业板,2022-08-20,5.97,0.17,0.01,122591,73328191.28,1.34,6.02,5.94,5.96,1.21,化学制药,山西板块,167.6,1.15
300159,ST新研,创业板,2022-08-20,2.29,0.0,0.0,246224,56536670.0,1.75,2.32,2.28,2.29,1.73,航天航空,新疆板块,-26.57,17.28
300160,秀强股份,创业板,2022-08-20,9.11,-2.36,-0.22,203060,187577757.0,3.97,9.47,9.1,9.32,3.38,家电行业,江苏板块,23.65,4.49
300161,华中数控,创业板,2022-08-20,22.3,-2.79,-0.64,47588,108787045.74,6.63,23.8,22.28,22.85,2.83,通用设备,湖北板块,-26.35,2.79
300162,雷曼光电,创业板,2022-08-20,8.38,-3.23,-0.28,184005,156649502.8,4.39,8.73,8.35,8.72,6.96,光学光电子,广东板块,91.38,4.54
300163,先锋新材,创业板,2022-08-20,3.56,-2.47,-0.09,106001,38113797.0,3.01,3.66,3.55,3.65,2.24,化学制品,浙江板块,-378.38,2.84
300164,通源石油,创业板,2022-08-20,4.66,0.65,0.03,246164,115830228.8,2.81,4.78,4.65,4.7,5.43,采掘行业,陕西板块,355.68,2.4
300165,天瑞仪器,创业板,2022-08-20,5.32,-1.3,-0.07,118689,63949782.0,2.41,5.45,5.32,5.37,3.38,仪器仪表,江苏板块,69.94,1.63
300166,东方国信,创业板,2022-08-20,9.06,0.11,0.01,352154,321900287.38,2.32,9.24,9.03,9.08,3.83,互联网服务,北京板块,63.05,1.51
300167,迪威迅,创业板,2022-08-20,6.0,-0.66,-0.04,119957,73138687.0,4.47,6.22,5.95,6.05,4.0,互联网服务,广东板块,-13.22,8.11
300168,万达信息,创业板,2022-08-20,9.45,-1.46,-0.14,90132,86618957.0,3.44,9.78,9.45,9.58,0.76,互联网服务,上海板块,209.66,7.16
300169,天晟新材,创业板,2022-08-20,5.39,-4.26,-0.24,97174,53305562.0,4.8,5.65,5.38,5.56,3.24,化学制品,江苏板块,-25.15,4.03
300170,汉得信息,创业板,2022-08-20,8.96,-0.88,-0.08,209841,191614243.01,3.65,9.29,8.96,9.06,2.56,互联网服务,上海板块,5.57,2.19
300171,东富龙,创业板,2022-08-20,27.83,-1.21,-0.34,32727,92391987.14,3.76,28.78,27.72,28.31,0.75,医疗器械,上海板块,20.91,4.09
300172,中电环保,创业板,2022-08-20,5.31,-1.12,-0.06,98439,52709213.1,2.79,5.45,5.3,5.41,1.98,环保行业,江苏板块,24.74,2.02
300173,福能东方,创业板,2022-08-20,5.44,-2.86,-0.16,87332,48200286.0,4.29,5.66,5.42,5.63,1.23,专用设备,广东板块,160.31,3.38
300174,元力股份,创业板,2022-08-20,20.4,-3.95,-0.84,54960,113836280.0,4.85,21.38,20.35,21.21,1.77,化学制品,福建板块,28.11,3.42
300175,朗源股份,创业板,2022-08-20,4.18,0.0,0.0,97477,40927054.64,1.67,4.23,4.16,4.19,2.07,食品饮料,山东板块,-57.24,3.75
